"Comment","User","ReplyCount","LikeCount","PublishTime","CommentId","ParentID","ReplyToAnotherUser","VideoID","sentimentQDAP.WordCount","sentimentQDAP.SentimentGI","sentimentQDAP.NegativityGI","sentimentQDAP.PositivityGI","sentimentQDAP.SentimentHE","sentimentQDAP.NegativityHE","sentimentQDAP.PositivityHE","sentimentQDAP.SentimentLM","sentimentQDAP.NegativityLM","sentimentQDAP.PositivityLM","sentimentQDAP.RatioUncertaintyLM","sentimentQDAP.SentimentQDAP","sentimentQDAP.NegativityQDAP","sentimentQDAP.PositivityQDAP","Sentiment.WordCount","Sentiment.SentimentGI","Sentiment.NegativityGI","Sentiment.PositivityGI","Sentiment.SentimentHE","Sentiment.NegativityHE","Sentiment.PositivityHE","Sentiment.SentimentLM","Sentiment.NegativityLM","Sentiment.PositivityLM","Sentiment.RatioUncertaintyLM","Sentiment.SentimentQDAP","Sentiment.NegativityQDAP","Sentiment.PositivityQDAP"
"i love this video! heart ","LINH NGUYỄN HOÀNG","1","0","2022-03-03T16:01:25Z","UgzXJUn63bMpQmK37qh4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.666666667,  0.000000000,  0.666666667,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.00000000,0.66666667,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"bruh they pretty","Dark_Noone","1","0","2022-02-23T06:35:14Z","UgwVOM5_9DqzmAer1ZZ4AaABAg","None","FALSE","4FMdbwDdHlw",  2.000000000,  0.500000000,  0.000000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  2,positive,0.00000000,0.50000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.50000000
"ah yes joma putting women where they belong","Bartstorm","1","0","2022-02-23T05:44:40Z","UgwOWheWjCZak71fpmx4AaABAg","None","FALSE","4FMdbwDdHlw",  5.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"joma hi from india. i want to know which career path is good in future. software engineer or data scientists? plz replay.","brokeTv","1","0","2022-02-17T16:40:41Z","UgxybPbteYpMGtSRkNl4AaABAg","None","FALSE","4FMdbwDdHlw", 14.000000000,  0.142857143,  0.000000000,  0.142857143,  0.071428571,  0.000000000,  0.071428571,  0.000000000,  0.071428571,  0.071428571,  0.000000000,  0.071428571,  0.000000000,  0.071428571, 14,positive,0.00000000,0.14285714,positive,0.000000000,0.071428571,neutral,0.07142857,0.071428571,0.000000000,positive,0.00000000,0.07142857
"always keep your eyes open. keep watching. because whatever you see can inspire you.","Taskade","1","0","2022-02-12T18:04:24Z","Ugxcra3sbOLkW4dYf1J4AaABAg","None","FALSE","4FMdbwDdHlw", 10.000000000,  0.300000000,  0.000000000,  0.300000000,  0.000000000,  0.000000000,  0.000000000,  0.100000000,  0.000000000,  0.100000000,  0.000000000,  0.200000000,  0.000000000,  0.200000000, 10,positive,0.00000000,0.30000000,neutral,0.000000000,0.000000000,positive,0.00000000,0.100000000,0.000000000,positive,0.00000000,0.20000000
"new to the channel. anyone on the #jomayuko ship?","Red","1","0","2022-02-12T16:31:22Z","UgybUWOQDf6fLlPmPg54AaABAg","None","FALSE","4FMdbwDdHlw",  5.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"the was she said s-s-steak i think she my soul mate la","Powsin Wosin","1","0","2022-02-12T14:41:12Z","UgwtpWR8xZ8QY69OVY14AaABAg","None","FALSE","4FMdbwDdHlw",  5.000000000,  0.200000000,  0.000000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.200000000,  0.000000000,  0.200000000,  5,positive,0.00000000,0.20000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.20000000
"joma : you have to keep watching to find our another guest video title : ft.mayuko","Prajwal Khatri","2","0","2022-02-09T04:05:31Z","Ugxo6w_aK_pFjO7s0Z94AaABAg","None","FALSE","4FMdbwDdHlw",  9.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  9,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"papa peruanita","Brayan Ancco","2","0","2022-02-08T13:58:48Z","UgwKD6aUPy_86r_puhN4AaABAg","None","FALSE","4FMdbwDdHlw",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"how much plastic","Aniket Gavhane","1","0","2022-02-07T11:13:29Z","Ugx2iKb8yF3Gobh8oXx4AaABAg","None","FALSE","4FMdbwDdHlw",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"this is actually more entertaining than i thought it was going to be.","CHITUS💖⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻","2","1","2022-01-19T05:14:45Z","Ugwgzosmg-Ba_Zobeal4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  1.000000000,  0.000000000,  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.666666667,  0.000000000,  0.666666667,  3,positive,0.00000000,1.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.66666667
"3:11 joma knows we find her laugh dorky.","Zaraki Kenpachi","1","3","2022-01-13T10:36:29Z","UgxFAiloiDRBKX9JwGB4AaABAg","None","FALSE","4FMdbwDdHlw",  5.000000000,  0.200000000,  0.200000000,  0.400000000,  0.000000000,  0.000000000,  0.000000000, -0.200000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,positive,0.20000000,0.40000000,neutral,0.000000000,0.000000000,negative,0.20000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"i read the title as ""software engineering and qa while cooking""","TyReesh Boedhram","0","0","2021-12-27T09:17:07Z","Ugx4_TzRkHBjPvveK1t4AaABAg","None","FALSE","4FMdbwDdHlw",  5.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  5,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"white girl is so fye","red dot","0","1","2021-12-22T17:32:26Z","UgwlZ9vkpfI2HAS8SLh4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"this japanese girl looks so cute","La Tes","0","0","2021-12-16T05:51:32Z","UgwXKkgCYARFQ6YVZdx4AaABAg","None","FALSE","4FMdbwDdHlw",  4.000000000,  0.250000000,  0.000000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  4,positive,0.00000000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.25000000
"queen's laugh is precious","Ivan Mandaradoni","0","0","2021-12-15T19:21:18Z","UgyTeRqGZ6OeHxe0MWZ4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.333333333,  0.333333333,  0.666666667,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.33333333,0.66666667,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"i'm mad late on this video lol 1 angel 7 as a college student and working software engineer, i'll second that response - python ftw. it's easy to pick up, versatile af, most likely powerful enough for anything in scope, and has the best community by far. cheers, all.","Celshade","0","0","2021-12-12T19:21:20Z","UgwT9Ql7Mzb5RU0l-HR4AaABAg","None","FALSE","4FMdbwDdHlw", 27.000000000,  0.185185185,  0.111111111,  0.296296296,  0.037037037,  0.000000000,  0.037037037,  0.037037037,  0.074074074,  0.111111111,  0.000000000,  0.333333333,  0.074074074,  0.407407407, 27,positive,0.11111111,0.29629630,positive,0.000000000,0.037037037,positive,0.07407407,0.111111111,0.000000000,positive,0.07407407,0.40740741
"i am a simple guy. i see a pretty face, then i click in.","Robb Chen","0","0","2021-12-07T08:54:27Z","UgzBAbG3_bpYHZzKoQ14AaABAg","None","FALSE","4FMdbwDdHlw",  6.000000000,  0.166666667,  0.000000000,  0.166666667,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.166666667,  0.000000000,  0.166666667,  6,positive,0.00000000,0.16666667,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.16666667
"i wish more #ad were liked this! smiley ","Matt Warrillow","0","0","2021-12-05T17:31:03Z","Ugx-Q2EOdCEARX7i_4J4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.00000000,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"joam","Justin Tubay","0","0","2021-11-15T03:32:22Z","UgzmUddLhy1BeThIPit4AaABAg","None","FALSE","4FMdbwDdHlw",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"that assian woman, omg!","Code Generator","0","0","2021-11-01T06:16:29Z","UgzghE6SS_U9ug3zSv54AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.33333333,0.00000000
"lot of asmr when eating laughing ","Ernesto Flames","0","0","2021-10-29T16:27:53Z","Ugxw8XscVFHugqkbnEJ4AaABAg","None","FALSE","4FMdbwDdHlw",  4.000000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  4,neutral,0.25000000,0.25000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"2nd girl be like : muahahahahah","sugoi","0","0","2021-10-23T13:35:10Z","UgztIKG0SO_30qEEDhd4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.333333333,  0.000000000,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.333333333,  0.000000000,  0.333333333,  3,positive,0.00000000,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.33333333
"joma is such a stud (except with sunmi)","Alex","0","0","2021-10-23T00:23:49Z","Ugw6l43Qu1rJnse4wiJ4AaABAg","None","FALSE","4FMdbwDdHlw",  4.000000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.000000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  0.000000000,  0.250000000,  4,neutral,0.25000000,0.25000000,neutral,0.000000000,0.000000000,positive,0.00000000,0.250000000,0.000000000,positive,0.00000000,0.25000000
"why no mo vidz with these chicas","bvanbanan","0","0","2021-10-21T09:29:55Z","UgyatzFAxip8pbztKIJ4AaABAg","None","FALSE","4FMdbwDdHlw",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"so where is the first encounter of woman in 3:04","N1K0","0","0","2021-10-08T06:10:38Z","UgzoGu1c_gfz9VTSd6p4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.33333333,0.00000000
"just a man assisting his two beautiful wives whilst they cook for him. . so incredibly wholesome.","Default","0","1","2021-10-07T02:50:16Z","Ugyo0tpDm4UgQxFTJqt4AaABAg","None","FALSE","4FMdbwDdHlw", 10.000000000,  0.400000000,  0.100000000,  0.500000000,  0.000000000,  0.000000000,  0.000000000,  0.200000000,  0.000000000,  0.200000000,  0.000000000,  0.400000000,  0.000000000,  0.400000000, 10,positive,0.10000000,0.50000000,neutral,0.000000000,0.000000000,positive,0.00000000,0.200000000,0.000000000,positive,0.00000000,0.40000000
" thumbs up ","mystic","0","0","2021-10-06T04:34:18Z","UgxFm58t8rBlvDSYMBB4AaABAg","None","FALSE","4FMdbwDdHlw",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"00:18 i mean i use plastic bags but this is insane","Bair b","0","0","2021-09-30T12:39:31Z","UgwsVhM-bc2NOYx8mIZ4AaABAg","None","FALSE","4FMdbwDdHlw",  5.000000000, -0.200000000,  0.400000000,  0.200000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.200000000,  0.400000000,  0.200000000,  5,negative,0.40000000,0.20000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,0.40000000,0.20000000
"which video is the 3:04 from?","Dhruv patel","1","0","2021-09-29T18:27:59Z","Ugxi447rMMTPYUKq6b54AaABAg","None","FALSE","4FMdbwDdHlw",  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  1,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"love mayuko!!! please have her in the video more.","刘丽","0","0","2021-09-29T00:09:38Z","Ugx4q2TjzQi4zJxcX_V4AaABAg","None","FALSE","4FMdbwDdHlw",  4.000000000,  0.500000000,  0.000000000,  0.500000000,  0.250000000,  0.000000000,  0.250000000,  0.250000000,  0.000000000,  0.250000000,  0.000000000,  0.500000000,  0.000000000,  0.500000000,  4,positive,0.00000000,0.50000000,positive,0.000000000,0.250000000,positive,0.00000000,0.250000000,0.000000000,positive,0.00000000,0.50000000
"can you guys give me mayuko's laugh timestamp? ariel is also so pretty. x.x","rk mag","0","0","2021-09-21T03:12:55Z","Ugzu-CQTXz0hYoxfLWx4AaABAg","None","FALSE","4FMdbwDdHlw",  9.000000000,  0.222222222,  0.111111111,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.111111111,  0.000000000,  0.111111111,  9,positive,0.11111111,0.33333333,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,positive,0.00000000,0.11111111
"mayuko is super normal, pinnacle of the human of average. there are literally no problems i can state on her, and that in itself is troubling. i feel like she is in pr mode all the time though, make sense this video is shown to the world, accommodating for the repercussions of actions e tongue sticking out ressed in the video.","A U","0","0","2021-09-16T18:30:32Z","Ugy5HcoWyIFHYyLmV_p4AaABAg","None","FALSE","4FMdbwDdHlw", 28.000000000,  0.178571429,  0.142857143,  0.321428571,  0.000000000,  0.000000000,  0.000000000, -0.071428571,  0.071428571,  0.000000000,  0.000000000,  0.178571429,  0.071428571,  0.250000000, 28,positive,0.14285714,0.32142857,neutral,0.000000000,0.000000000,negative,0.07142857,0.000000000,0.000000000,positive,0.07142857,0.25000000
"om nom nom nom smiley ","Peter Diamondberg","0","0","2021-09-15T14:07:16Z","UgxcGfBR7KrfaU2UyUl4AaABAg","None","FALSE","4FMdbwDdHlw",  4.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  4,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"is it too late for me to get a reply","JamesB","0","0","2021-09-13T11:29:42Z","UgzT44m33vcjvEf99N14AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -0.333333333,  0.333333333,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,negative,0.33333333,0.00000000,neutral,0.000000000,0.000000000,negative,0.33333333,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"i have seen the ""queen""","desul17 tech","0","0","2021-09-12T13:03:47Z","UgwZqrGtfIQ4TnPp3414AaABAg","None","FALSE","4FMdbwDdHlw",  2.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  2,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
"hi joma , how i join you directly any possibility of connection....i am a senior software engineer @india","AvnishSinha","0","0","2021-09-11T09:47:36Z","Ugy-9gFTDpiNr5lr4qp4AaABAg","None","FALSE","4FMdbwDdHlw",  9.000000000,  0.111111111,  0.000000000,  0.111111111,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.111111111,  0.000000000,  0.000000000,  0.000000000,  9,positive,0.00000000,0.11111111,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.111111111,neutral,0.00000000,0.00000000
"cringe","Cringe","0","0","2021-09-06T11:25:01Z","Ugyv4Kj5SFn3gStD62Z4AaABAg","None","FALSE","4FMdbwDdHlw",  1.000000000, -1.000000000,  1.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000, -1.000000000,  1.000000000,  0.000000000,  1,negative,1.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,negative,1.00000000,0.00000000
"software engineer = programmer.","alfa-psi","0","0","2021-09-05T23:09:22Z","UgxQuqxgDhoKDK9sIJx4AaABAg","None","FALSE","4FMdbwDdHlw",  3.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  0.000000000,  3,neutral,0.00000000,0.00000000,neutral,0.000000000,0.000000000,neutral,0.00000000,0.000000000,0.000000000,neutral,0.00000000,0.00000000
